tourney_order_x,match_id_x,match_stats_url_suffix,match_time,match_duration,winner_aces,winner_double_faults,winner_first_serves_in,winner_first_serves_total,winner_first_serve_points_won,winner_first_serve_points_total,winner_second_serve_points_won,winner_second_serve_points_total,winner_break_points_saved,winner_break_points_serve_total,winner_service_points_won,winner_service_points_total,winner_first_serve_return_won,winner_first_serve_return_total,winner_second_serve_return_won,winner_second_serve_return_total,winner_break_points_converted,winner_break_points_return_total,winner_service_games_played,winner_return_games_played,winner_return_points_won,winner_return_points_total,winner_total_points_won,winner_total_points_total,loser_aces,loser_double_faults,loser_first_serves_in,loser_first_serves_total,loser_first_serve_points_won,loser_first_serve_points_total,loser_second_serve_points_won,loser_second_serve_points_total,loser_break_points_saved,loser_break_points_serve_total,loser_service_points_won,loser_service_points_total,loser_first_serve_return_won,loser_first_serve_return_total,loser_second_serve_return_won,loser_second_serve_return_total,loser_break_points_converted,loser_break_points_return_total,loser_service_games_played,loser_return_games_played,loser_return_points_won,loser_return_points_total,loser_total_points_won,loser_total_points_total,tourney_year_id_x,tourney_order_y,tourney_slug_x,tourney_url_suffix,tourney_round_name,round_order,match_order,winner_name,winner_player_id,winner_slug,loser_name,loser_player_id,loser_slug,winner_seed,loser_seed,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id_y,player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,player_id_loser,player_slug_loser,first_name_loser,last_name_loser,player_url_loser,flag_code_loser,residence_loser,birthplace_loser,birthdate_loser,birth_year_loser,birth_month_loser,birth_day_loser,turned_pro_loser,weight_lbs_loser,weight_kg_loser,height_ft_loser,height_inches_loser,height_cm_loser,handedness_loser,backhand_loser,tourney_year,tourney_order,tourney_name,tourney_id,tourney_slug_y,tourney_location,tourney_dates,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_year_id_y,week_year,week_month,week_day,age,age_loser
0,2019-451-d643-f724,/en/scores/2019/451/MS008/match-stats?isLive=False,02:00:25,120,5,1,53,75,39,53,13,22,2,4,52,75,20,53,16,32,4,6,14,13,36,85,88,160,6,3,53,85,33,53,16,32,2,6,49,85,14,53,9,22,2,4,13,14,23,75,72,160,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 16,4,1,Novak Djokovic,d643,novak-djokovic,Marton Fucsovics,f724,marton-fucsovics,1,,46 64 61,2,1,16,11,0,0,2019-451-d643-f724,d643,novak-djokovic,Novak,Djokovic,http://www.atpworldtour.com/en/players/novak-djokovic/d643/overview,SRB,"Monte Carlo, Monaco","Belgrade, Serbia",1987.05.22,1987.0,5.0,22.0,2003.0,170.0,77.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,f724,marton-fucsovics,Marton,Fucsovics,http://www.atpworldtour.com/en/players/marton-fucsovics/f724/overview,HUN,"Budapest, Hungary","Nyiregyhaza, Hungary",1992.02.08,1992.0,2.0,8.0,2010.0,181.0,82.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,31.61122518822724,26.89390828199863
0,2019-451-d643-d923,/en/scores/2019/451/MS016/match-stats?isLive=False,00:55:33,55,3,2,26,42,21,26,11,16,0,0,32,42,9,26,17,22,4,8,8,7,26,48,58,90,0,2,26,48,17,26,5,22,4,8,22,48,5,26,5,16,0,0,7,8,10,42,32,90,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 32,5,1,Novak Djokovic,d643,novak-djokovic,Damir Dzumhur,d923,damir-dzumhur,1,,61 62,2,0,12,3,0,0,2019-451-d643-d923,d643,novak-djokovic,Novak,Djokovic,http://www.atpworldtour.com/en/players/novak-djokovic/d643/overview,SRB,"Monte Carlo, Monaco","Belgrade, Serbia",1987.05.22,1987.0,5.0,22.0,2003.0,170.0,77.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,d923,damir-dzumhur,Damir,Dzumhur,http://www.atpworldtour.com/en/players/damir-dzumhur/d923/overview,BIH,"Sarajevo, Bosnia-Herzegovina","Sarajevo, Bosnia-Herzegovina",1992.05.20,1992.0,5.0,20.0,2011.0,154.0,70.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,31.61122518822724,26.614647501711158
0,2019-451-l987-cf01,/en/scores/2019/451/MS006/match-stats?isLive=False,01:13:57,73,6,1,46,60,33,46,6,14,5,7,39,60,11,47,3,12,0,2,10,10,14,59,53,119,4,0,47,59,36,47,9,12,2,2,45,59,13,46,8,14,2,7,10,10,21,60,66,119,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Quarterfinals,3,2,Marco Cecchinato,cf01,marco-cecchinato,Dusan Lajovic,l987,dusan-lajovic,4,,76(2) 62,2,0,13,8,1,0,2019-451-cf01-l987,cf01,marco-cecchinato,Marco,Cecchinato,http://www.atpworldtour.com/en/players/marco-cecchinato/cf01/overview,ITA,"Palermo, Italy","Palermo, Italy",1992.09.30,1992.0,9.0,30.0,2010.0,172.0,78.0,"6'1""",73.0,185.0,Right-Handed,One-Handed Backhand,l987,dusan-lajovic,Dusan,Lajovic,http://www.atpworldtour.com/en/players/dusan-lajovic/l987/overview,SRB,"Stara Pazova, Serbia","Belgrade, Serbia",1990.06.30,1990.0,6.0,30.0,2007.0,172.0,78.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,26.250513347022586,28.503764544832308
0,2019-451-sc77-cf01,/en/scores/2019/451/MS027/match-stats?isLive=False,01:22:37,82,6,3,58,79,34,58,9,21,8,11,43,79,7,42,8,14,0,1,9,9,15,56,58,135,5,3,42,56,35,42,6,14,1,1,41,56,24,58,12,21,3,11,9,9,36,79,77,135,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 32,5,4,Marco Cecchinato,cf01,marco-cecchinato,Sergiy Stakhovsky,sc77,sergiy-stakhovsky,4,Q,64 62,2,0,12,6,0,0,2019-451-cf01-sc77,cf01,marco-cecchinato,Marco,Cecchinato,http://www.atpworldtour.com/en/players/marco-cecchinato/cf01/overview,ITA,"Palermo, Italy","Palermo, Italy",1992.09.30,1992.0,9.0,30.0,2010.0,172.0,78.0,"6'1""",73.0,185.0,Right-Handed,One-Handed Backhand,sc77,sergiy-stakhovsky,Sergiy,Stakhovsky,http://www.atpworldtour.com/en/players/sergiy-stakhovsky/sc77/overview,UKR,"Kharkov, Ukraine","Kiev, Ukraine",1986.01.06,1986.0,1.0,6.0,2003.0,176.0,80.0,"6'4""",76.0,193.0,Right-Handed,One-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,26.250513347022586,32.982888432580424
0,2019-451-re44-bg23,/en/scores/2019/451/MS009/match-stats?isLive=False,01:01:23,61,6,4,28,51,19,28,8,23,0,4,27,51,5,36,16,24,2,4,9,10,21,60,48,111,8,8,36,60,31,36,8,24,2,4,39,60,9,28,15,23,4,4,10,9,24,51,63,111,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 16,4,3,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,Andrey Rublev,re44,andrey-rublev,5,,63 64,2,0,12,7,0,0,2019-451-bg23-re44,bg23,nikoloz-basilashvili,Nikoloz,Basilashvili,http://www.atpworldtour.com/en/players/nikoloz-basilashvili/bg23/overview,GEO,"Tbilisi, Georgia","Tbilisi, Georgia",1992.02.23,1992.0,2.0,23.0,2008.0,174.0,79.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,re44,andrey-rublev,Andrey,Rublev,http://www.atpworldtour.com/en/players/andrey-rublev/re44/overview,RUS,"Moscow, Russia","Moscow, Russia",1997.10.20,1997.0,10.0,20.0,2014.0,150.0,68.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,26.85284052019165,21.196440793976727
0,2019-451-r772-bg23,/en/scores/2019/451/MS019/match-stats?isLive=False,01:38:11,98,5,2,47,77,26,47,14,30,8,12,40,77,6,33,17,33,2,4,10,11,23,66,63,143,9,3,33,66,27,33,16,33,2,4,43,66,21,47,16,30,4,12,11,10,37,77,80,143,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 32,5,5,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,5,,61 16 61,2,1,13,8,0,0,2019-451-bg23-r772,bg23,nikoloz-basilashvili,Nikoloz,Basilashvili,http://www.atpworldtour.com/en/players/nikoloz-basilashvili/bg23/overview,GEO,"Tbilisi, Georgia","Tbilisi, Georgia",1992.02.23,1992.0,2.0,23.0,2008.0,174.0,79.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,r772,albert-ramos-vinolas,Albert,Ramos-Vinolas,http://www.atpworldtour.com/en/players/albert-ramos-vinolas/r772/overview,ESP,"Mataro, Spain","Barcelona, Spain",1988.01.17,1988.0,1.0,17.0,2007.0,177.0,80.0,"6'2""",74.0,188.0,Left-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,26.85284052019165,30.954140999315538
0,2019-451-ke29-w367,/en/scores/2019/451/MS020/match-stats?isLive=False,01:42:36,102,6,0,46,67,36,46,13,21,2,3,49,67,13,49,15,37,0,4,11,11,28,86,77,153,7,1,49,86,36,49,22,37,4,4,58,86,10,46,8,21,1,3,11,11,18,67,76,153,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 32,5,3,Stan Wawrinka,w367,stan-wawrinka,Karen Khachanov,ke29,karen-khachanov,,3,76(7) 64,2,0,13,10,1,0,2019-451-w367-ke29,w367,stan-wawrinka,Stan,Wawrinka,http://www.atpworldtour.com/en/players/stan-wawrinka/w367/overview,SUI,"St. Barthelemy, Switzerland","Lausanne, Switzerland",1985.03.28,1985.0,3.0,28.0,2002.0,179.0,81.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,ke29,karen-khachanov,Karen,Khachanov,http://www.atpworldtour.com/en/players/karen-khachanov/ke29/overview,RUS,"Dubai, United Arab Emirates","Moscow, Russia",1996.05.21,1996.0,5.0,21.0,2013.0,194.0,88.0,"6'6""",78.0,198.0,Right-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,33.76043805612594,22.611909650924023
0,2019-451-h756-j551,/en/scores/2019/451/MS021/match-stats?isLive=False,02:38:23,158,12,5,74,107,54,74,19,33,4,7,73,107,28,87,13,37,2,9,17,17,41,124,114,231,12,1,87,124,59,87,24,37,7,9,83,124,20,74,14,33,3,7,17,17,34,107,117,231,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 32,5,12,Nicolas Jarry,j551,nicolas-jarry,Robin Haase,h756,robin-haase,,,67(7) 64 76(4),2,1,19,17,1,1,2019-451-j551-h756,j551,nicolas-jarry,Nicolas,Jarry,http://www.atpworldtour.com/en/players/nicolas-jarry/j551/overview,CHI,"Santiago, Chile","Santiago, Chile",1995.10.11,1995.0,10.0,11.0,2014.0,191.0,87.0,"6'6""",78.0,198.0,Right-Handed,Two-Handed Backhand,h756,robin-haase,Robin,Haase,http://www.atpworldtour.com/en/players/robin-haase/h756/overview,NED,"Turnhout, Belgium","The Hague, The Netherlands",1987.04.06,1987.0,4.0,6.0,2005.0,157.0,71.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,23.222450376454482,31.737166324435318
0,2019-451-mn13-h996,/en/scores/2019/451/MS015/match-stats?isLive=False,02:29:41,149,14,3,73,108,56,73,22,35,5,6,78,108,16,73,12,37,0,2,16,17,28,110,106,218,9,2,73,110,57,73,25,37,2,2,82,110,17,73,13,35,1,6,17,16,30,108,112,218,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 16,4,6,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Maximilian Marterer,mn13,maximilian-marterer,,Q,63 67(6) 76(6),2,1,19,16,1,1,2019-451-h996-mn13,h996,pierre-hugues-herbert,Pierre-Hugues,Herbert,http://www.atpworldtour.com/en/players/pierre-hugues-herbert/h996/overview,FRA,"Develier, Switzerland","Schiltigheim, France",1991.03.18,1991.0,3.0,18.0,2010.0,174.0,79.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,mn13,maximilian-marterer,Maximilian,Marterer,http://www.atpworldtour.com/en/players/maximilian-marterer/mn13/overview,GER,"Stein, Germany","Stein, Germany",1995.06.15,1995.0,6.0,15.0,2015.0,185.0,84.0,"6'3""",75.0,191.0,Left-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,27.789185489390828,23.54551676933607
0,2019-451-h996-tb69,/en/scores/2019/451/MS031/match-stats?isLive=False,01:26:26,86,6,0,41,63,33,41,13,22,1,1,46,63,11,34,10,23,2,3,11,10,21,57,67,120,4,2,34,57,23,34,13,23,1,3,36,57,8,41,9,22,0,1,10,11,17,63,53,120,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 32,5,2,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Dominic Thiem,tb69,dominic-thiem,,2,63 75,2,0,13,8,0,0,2019-451-h996-tb69,h996,pierre-hugues-herbert,Pierre-Hugues,Herbert,http://www.atpworldtour.com/en/players/pierre-hugues-herbert/h996/overview,FRA,"Develier, Switzerland","Schiltigheim, France",1991.03.18,1991.0,3.0,18.0,2010.0,174.0,79.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,tb69,dominic-thiem,Dominic,Thiem,http://www.atpworldtour.com/en/players/dominic-thiem/tb69/overview,AUT,"Lichtenwörth, Austria","Wiener Neustadt, Austria",1993.09.03,1993.0,9.0,3.0,2011.0,180.0,82.0,"6'1""",73.0,185.0,Right-Handed,One-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,27.789185489390828,25.32511978097194
0,2019-451-w367-j551,/en/scores/2019/451/MS010/match-stats?isLive=False,01:28:36,88,5,1,30,61,28,30,20,31,0,0,48,61,9,47,12,23,1,6,11,11,21,70,69,131,9,3,47,70,38,47,11,23,5,6,49,70,2,30,11,31,0,0,11,11,13,61,62,131,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 16,4,8,Stan Wawrinka,w367,stan-wawrinka,Nicolas Jarry,j551,nicolas-jarry,,,64 76(3),2,0,13,10,1,0,2019-451-w367-j551,w367,stan-wawrinka,Stan,Wawrinka,http://www.atpworldtour.com/en/players/stan-wawrinka/w367/overview,SUI,"St. Barthelemy, Switzerland","Lausanne, Switzerland",1985.03.28,1985.0,3.0,28.0,2002.0,179.0,81.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,j551,nicolas-jarry,Nicolas,Jarry,http://www.atpworldtour.com/en/players/nicolas-jarry/j551/overview,CHI,"Santiago, Chile","Santiago, Chile",1995.10.11,1995.0,10.0,11.0,2014.0,191.0,87.0,"6'6""",78.0,198.0,Right-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,33.76043805612594,23.222450376454482
0,2019-451-be90-l987,/en/scores/2019/451/MS012/match-stats?isLive=False,02:11:24,131,4,2,61,98,45,61,16,37,4,7,61,98,25,73,15,27,5,12,15,15,40,100,101,198,8,2,73,100,48,73,12,27,7,12,60,100,16,61,21,37,3,7,15,15,37,98,97,198,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 16,4,7,Dusan Lajovic,l987,dusan-lajovic,Ricardas Berankis,be90,ricardas-berankis,,Q,76(4) 06 75,2,1,14,17,1,0,2019-451-l987-be90,l987,dusan-lajovic,Dusan,Lajovic,http://www.atpworldtour.com/en/players/dusan-lajovic/l987/overview,SRB,"Stara Pazova, Serbia","Belgrade, Serbia",1990.06.30,1990.0,6.0,30.0,2007.0,172.0,78.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,be90,ricardas-berankis,Ricardas,Berankis,http://www.atpworldtour.com/en/players/ricardas-berankis/be90/overview,LTU,"Vilnius, LTU/Bradenton, FL, US","Vilnius, Lithuania",1990.06.21,1990.0,6.0,21.0,2007.0,154.0,70.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,28.503764544832308,28.528405201916495
0,2019-451-l987-me82,/en/scores/2019/451/MS025/match-stats?isLive=False,01:35:59,95,3,1,58,77,40,58,9,19,6,8,49,77,12,38,12,23,3,5,11,10,24,61,73,138,3,2,38,61,26,38,11,23,2,5,37,61,18,58,10,19,2,8,10,11,28,77,65,138,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 32,5,13,Dusan Lajovic,l987,dusan-lajovic,Adrian Mannarino,me82,adrian-mannarino,,,63 76(5),2,0,13,9,1,0,2019-451-l987-me82,l987,dusan-lajovic,Dusan,Lajovic,http://www.atpworldtour.com/en/players/dusan-lajovic/l987/overview,SRB,"Stara Pazova, Serbia","Belgrade, Serbia",1990.06.30,1990.0,6.0,30.0,2007.0,172.0,78.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,me82,adrian-mannarino,Adrian,Mannarino,http://www.atpworldtour.com/en/players/adrian-mannarino/me82/overview,FRA,"Valletta, Malta","Soisy-sous-Montmorency, France",1988.06.29,1988.0,6.0,29.0,2004.0,154.0,70.0,"5'11""",71.0,180.0,Left-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,28.503764544832308,30.50513347022587
0,2019-451-gb88-be90,/en/scores/2019/451/MS024/match-stats?isLive=False,02:18:41,138,11,2,70,109,47,70,21,39,5,7,68,109,22,66,17,38,2,5,16,15,39,104,107,213,6,3,66,104,44,66,21,38,3,5,65,104,23,70,18,39,2,7,15,16,41,109,106,213,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,Round of 32,5,6,Ricardas Berankis,be90,ricardas-berankis,David Goffin,gb88,david-goffin,Q,6,36 64 76(4),2,1,16,16,1,0,2019-451-be90-gb88,be90,ricardas-berankis,Ricardas,Berankis,http://www.atpworldtour.com/en/players/ricardas-berankis/be90/overview,LTU,"Vilnius, LTU/Bradenton, FL, US","Vilnius, Lithuania",1990.06.21,1990.0,6.0,21.0,2007.0,154.0,70.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,gb88,david-goffin,David,Goffin,http://www.atpworldtour.com/en/players/david-goffin/gb88/overview,BEL,"Monte Carlo, Monaco","Rocourt, Belgium",1990.12.07,1990.0,12.0,7.0,2009.0,150.0,68.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,28.528405201916495,28.06570841889117
0,2019-451-l503-be90,/en/scores/2019/451/QS007/match-stats?isLive=False,01:54:05,114,2,0,59,84,42,59,8,25,5,7,50,84,11,47,13,32,1,5,11,11,24,79,74,163,5,1,47,79,36,47,19,32,4,5,55,79,17,59,17,25,2,7,11,11,34,84,89,163,2019-451,1,doha,/en/scores/archive/doha/451/2019/results,2nd Round Qualifying,6,4,Ricardas Berankis,be90,ricardas-berankis,Paolo Lorenzi,l503,paolo-lorenzi,6,4,64 76(4),2,0,13,10,1,0,2019-451-be90-l503,be90,ricardas-berankis,Ricardas,Berankis,http://www.atpworldtour.com/en/players/ricardas-berankis/be90/overview,LTU,"Vilnius, LTU/Bradenton, FL, US","Vilnius, Lithuania",1990.06.21,1990.0,6.0,21.0,2007.0,154.0,70.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,l503,paolo-lorenzi,Paolo,Lorenzi,http://www.atpworldtour.com/en/players/paolo-lorenzi/l503/overview,ITA,"Siena, Italy","Rome, Italy",1981.12.15,1981.0,12.0,15.0,2003.0,169.0,77.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,2018,1,Qatar ExxonMobil Open,451.0,doha,"b'Doha, Qatar'",2018.12.31,12,31,32,32,Outdoor,Hard,"b'$1,416,205'",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,David Goffin,/en/players/david-goffin/gb88/overview,david-goffin,gb88,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,2019-451,2018.0,12.0,31.0,28.528405201916495,37.04312114989733
